governorId,type,address,name
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xB4865AA43A0F32ede7e2Fcb5bcCe1190da5De72E,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x14227bf97528A72b3a4C7D603eadD4df75D888DA,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x88C6DBAE6306035afB2cFB19aa53A3af5f705EcD,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x4D0bc608167F5c6D290Ef526b06ea63D49DEF6ae,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x4722b09452B2f0fbdc48bA2aaD270bAf1cEF1c3a,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x543dA850A9DFB64BaD9aF1c0297f2051B65f3fF0,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xc78A4443164039A5d8cF91b75a090001E29d66fB,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xDc69E38D2098Cce95c040B79d99e266B270111bF,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x4B8237D11819760F8A91040f11ebd0faCcAF186a,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xB92197BCf7793a69291740723F19CFbD152E91F5,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x2bBcb67bA88048C3124bDe053153695E5469133b,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x6bF58375eBA6968668aC094cbeBd6e6DE1998c98,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xf4c0981B622057AE0C2E0381B4b03EA63B5CcD13,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xA6C79E1B3e5E9dFBE9e65D43845c73bf033C4b3A,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x4fb2e1E718EC713aa7346687FCE8e4411b7F423e,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x8006f50740b690a449123fd268bbdD737f9c94a6,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xBc6524E758cee2e5234E9965E5Ba09a53d6BaD2F,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x99fbcA51E564b974a573a3E49FfAdeCEFe3fCBaB,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x685025CCE2CECC06f10d76f2356d8D4474838BDF,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x8e880279D4590a77d999F6B680c7Be6B9dDD5044,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xB46649ee97d03B982A6F79D60a87d4bEEa154837,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x9c46AAC78a0913bA8BfC4BBdc1829e0812C61785,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x2486593d1edC947D5a8771DcA945bd9967d01B8F,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xC7c163f11AEF4308A8D89CA151C97593347Ef785,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xB12B7dF3DE80aA76Fc5D685A19390a03aa6E8a06,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xB055FE0902B82be7c9E9DF2aeD35D7A33b97f0Da,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xd80984d65df871551Ddd137439Ef3A1C15B9BD03,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x56a74C10c087A7dA1E1C6E4D6B72bc2Df68e4205,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xd9293636EE3Aa663fc563ADB0912B0705dAfb62c,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x9aafb1E5eeC5bE0879226be46BBA8817DfFF7349,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x6De8448e7d5f58af394CC9540ABe703d0c955dFd,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x9e8531bE8681B1cbD3525e4dBc7BbaA97761f31b,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xE0D473a33c307Dc353AbFbD1A7FdA8Cf568015F5,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xa01486C07B3aB747722F69383DDE42c924d043d3,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x1541Fa56e9b90363A681419496517F9723880BD7,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xD3115b9A340D6A43Ff281e624f68edCc268892b1,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xE6e48Fbce828f5711756f1ceA77ce777E56d0Df4,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xea172676E4105e92Cc52DBf45fD93b274eC96676,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xE5788898A5ef24a0d97eC2B4f11A1a0a070cCC27,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xfAaF5645B877f3aF3D35220b8C4BC2198E68F4bB,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x352961453ad5aF7F4b0B45CB2945efcE8c6903Ca,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x4d9fe6246b0609cDbc3cA9ffF428B3a402C1E551,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xF1F8dd72F441694d27f54f4257cE9AaB9D8491ED,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x86D613B06de925Ace0377Dd0fAc2f98c87D2b13a,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xfe8b1A28b9AA2f4B0Dc3b2A512779ff273725d66,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xA2d9Bce0390BEEbbaf176C81868Da7f987C383BC,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xa29c3746B6513471c7D953Aff555C3355Adb5E70,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x9C9cDeE36F3080c791E4c1d046992a72a8e01b66,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x130FFD7485A0459fB34B9adbeCf1a6dDa4A497d5,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x2E9c893BCe902614A185F1358c20B12d071Fa391,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x667De1Cbf5c81F2DCA6b76410Cd61AEE8ED81825,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xf2C2b4e87E4c079C5b6edb5a54d3b4092FFb5464,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x6bd747F0871bcA67a9B8ba62dE5abfA6BdD9b9bF,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x5B201413134Fb55B1a6DBB6Fd55966c0838f1734,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xa0F0F63483c1cFF49AaaA399b41bC8d75772e5b6,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x3a3EA23961809b89f5B8afA877b6F0003d5E1995,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x54ECC4b03965FF0F22BeDa1F7bF5c795386BdEf0,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xccC4e8Ad313dF8150211B1b934725345924ab81D,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x93E01AE6FdcBD39CA151f741DF5A8984d78d8755,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xcC2B1eDEEf4a7278Bb8A4AA34B5f1dfE281c1d76,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x84F85cf4ec9FF7bcbE29b664dAd654C9588628E3,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x24e41537CA052ab62902812c6Ed59677b65309e0,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x852F39762062d95C32c88bD3f16dA0C2f7c7cC92,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xd6e7460A473Ace3e6b65E8E924A3f121f4253777,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x8F1c47F8F5B025774a08deca453d8804664227ce,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x22cbB449d40B2E361c63Abf4deb6A561430DBe2f,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x9fc967243eB6f20B42d2d6788a0d8B5DFCf85199,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xE3a856E4034D25FF68b3702B8f1618173BBFa130,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x0B7D85294e4365486b920D9Cd396B4AB3036b37c,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xc56e1062FACDc0fB03B6Ef7b761De28406ADa899,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xE221f2fb3833CF228cc32dFf0241aa2A45695CD1,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x7Fa126AD3b8638299052fF16350232756c50c569,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x10fEDD11E24Ca3b191355D463EA355B2c7d81103,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x6E0CaE786D6fBAA33bCeC6D999497A8E7cB1C201,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xc4B5666Ff287299Ac7153249584167Ab4a7B2918,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xF17D80978378d271318Cc487df569a06144BF772,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xd5b6F5Bc418E050F294708d98901CCCF6626f54c,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xFff01b759937328BB2B7dedaFd85E47BB325025d,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x3628698815c06ee0E27bFF7fe5A4Bbfe6C08A04c,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xF188CCdD5107fc2C04eDe0Ec04afBbf45DAe275D,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xdfEa17c292e46181991b5B7754d5e5bA0A018fB8,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xEE6b71B0b9E8a2e7A30F3f966A41C8b414d5e2cC,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xdED11A75F5FFE8cB01C1B5ae9Fbe5a5B2ff199b1,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x5BbEfACCC1A8E1ECb0d470F941668562eEB46FF0,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x22A3cb54661b8C45759a0919E433F541048D3CB5,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xD01A2311cA001241502394d25Bc08b0aD8Cd2229,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xefca2cd7Fc278C76eA4B023D7402b0229109e5FF,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x93c8739e0f8c37c273b28681f3a3da0a245cA80e,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xd8326759A9f02022FAf9277B7Ceb722d44cA5d9e,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xbb85C2591d54cae9a754857570020dc312139dDD,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xB3a00c3CA08A1BD29341519A4f1eaEdBBa82ca39,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x190b28A634E53af2489Ae3cd7A6444e0775C8e9a,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xe457Af480f7a7466C34aa8939cd022ec3ce3F68f,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xad06D311c11f89Cb14139Ec3288Bc640C56E79aC,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xeaE98E98CeA0577Cf78e2Efce00B3Faa9444130C,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xdc790A816c8F2D5CCFEa259e4a26b01b85B3F1be,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x15862c45607D8257F2a31EcAa1c20Fa24Ff4f4af,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x700480BbCb3c24C36D1E6Ebc7785481BcA3bB9A2,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xb9862B62B16744Fc4fAA3b7862dABaDa33293425,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x31c057c29bC22208FC583810E63611Af4c0FEF6C,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x84649973923f8d3565E8520171618588508983aF,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xE4b217F63fA4b9b10C87d2eae0D4a1065c6549a7,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xE02B8380DD7686B5cd65259279cC59b0C3c03817,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x73db5bf2db042535ccc588865d7bfB0B38004349,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xE2a09FB8a8A868ABedDD6E787d0c5e35EFaD1487,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x0CC2aFb39c79f232Aa9f670A4414A8b59cafd68C,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x372cC4514608099Dd6dA2aC4ab72D037B109E8eC,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x878aAc6EEaF3e3207d11723B820D6eB1105fA892,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xaAAA3C57A787a6951343A38665f6d6312043F8fC,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x52CFFe3870A71d98F1544da5E0499455dAD69BE8,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x4DE5F095356E2Ac01a105BE36da3A4a145Fe9917,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x52432473144056FE91Aeae9240aD21e6B8213440,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x4429f8362093602aD2c3697e901A9f0EeB1cF036,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xbfc9ca1c434ab19E5F75ACd2d603dc0621ef64E2,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x9d85A4508e9d0F913907e48F81824B11372085C5,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x035Bed93BB77A262AF1B2534bD3Fa6C205185830,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xD4689fcB416E400a3FE716C24E74585b27e41339,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xed81C4CA1def006A08B34833EF4B5D635c3ad6Bd,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x1831570E2145CE1048EB566EDb9612eC867AA736,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xE00B51c55d3136Ac7AaEd82b9c7ac3D326b92549,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xd362B09cd57C6668C765279F7fE9A8F519615dA4,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xc838ae24b6b90195D2f72069CeE4EDf09B4C9E0F,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xc3B771b376a1a0BDb87A4AEACe5BbD2ca6E3D5f1,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x53144384f3425c985ca395fC4474819274252B54,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x5bf9e6f29F062d749CE1cb2Af35b959Ce577D5db,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xb791419DE6690BD81300711849f3209d0497BA75,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xA68749a50cD6c4aF8731C39fEab07b1874a06781,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xFD8292f29c1406ECf70DF3152A1cAE4755068eE1,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x3DeC3c07d209914f3CC13c7492Ac12E559C9DD7F,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xf7c6a011CCB9274876c1787e7bdA7Db3de4A2d1f,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x21b38ce8f71DC083518EdDa2C0D8494c8fc88812,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xadc43075f2e45dAf2dfA5230fac6Ba6aF6283bde,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x4e45ca4e00e1b735d6479D343a0cD4b2637768CA,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x47024f4497083cC3825C8562bc9c94379A110D10,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x14f3c9b170731e16024a3f7Df054Ae9392880082,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xc22f1a68d9f91800cc32234fe62f3edBD26e0E2A,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xEA12F480393446c8c2FA444A13579E1D94673A8c,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xD24bC2f46DA8b12f0D25B117266220A84cA691B5,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x627B7D1cc004878429f2d9cdE7D6E6d3B2C32909,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xAA5259Bc554d0c4CDB776bCf3705EEe541BbA6D4,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x5E20FB63f3d33DdB2f9c71063F71f962496c567d,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x1e51745BdB4436563097833Ba83DCC51109d9FA8,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x6DAcb10513f08509502AEa7b6B01d2ddF3339554,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xF65F1EC6a0133E8fce4f54b1dA8eA7f0Cdf7511E,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xd88f8e62C6a0A193d9f920c04b3a7c778eF32381,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x4602eAfFFCEC8103E7890d8AC6aeE26f4a80E616,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x4680794c6d66ae0bE94cBF0d18a998743c09237e,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x7201e08A55b9b3671c97A1C1731eE61d6cf1C35C,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x76e10dC545152cE445a3023eaE105C5966FaD41a,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x33857520bB8D8c3B20d01CE5F470E2600bBf82e7,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xa55F48746c11Db24C749176e191CE69DAFA15B8c,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x8D106c747CD21272D4C9Ff0Af8d53A9C9AcA25d2,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x9DD27621eAcAa37F8421DD995bB556ff12189B07,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xb03d651170cEEE35729afF792d522FD952Cf94C0,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xA91e6dF62e447ed753dC678a5916ff1f774A154D,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xf856034e9264f13Ac8B5140F43068604C9aE41E8,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x05c40bc7c6cB2a5ECc0B80886dc4dDb9f98c2ff4,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x71ac680233DFA6d8a10600D077Df9bE89e19aaC7,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xb28037800F282E7A96a79fD0b0B5c1EED64bAaD2,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x19B570af5DDdb8F0f5a15C83d07A1C5153865188,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x4F85333b932A833aC1aA29d322891E6DD9CbfB91,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xa3DA5B459696764435E5291Caa6784137053DFF4,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x5A22ab410ed88E5e5bDD64ebe1b294469Eded99F,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x490539F53dd0344287b8C8FD85D0Ecb8eEF44DD0,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0x8F70b3aC45A6896532FB90B992D5B7827bA88d3C,Uniswap
eip155:1:0x408ED6354d4973f66138C91495F2f2FCbd8724C3,GOVERNORBRAVO,0xCAF6acB7B4825aDBF1F0CA20095D451eC65a7c51,Uniswap
