address,votingPower,tokensOwned,blockNumber,previousBalance,newBalance,difference,delegator,fromDelegate,toDelegate,transferFrom,transferTo
0xb55a948763e0d386b6dEfcD8070a522216AE42b1,5056166090316272791095288,0,15942499,4677938681463487791095288,4710352125641182791095288,32413444177695000000000,,,,0xd52055A39a3d2f7505C739f981f296Ea31B50191,0x3744DA57184575064838BBc87A0FC791F5E39eA2
0xb55a948763e0d386b6dEfcD8070a522216AE42b1,5056166090316272791095288,0,15990363,4710352125641182791095288,4733733520204748791095288,23381394563566000000000,,,,0xd52055A39a3d2f7505C739f981f296Ea31B50191,0x3744DA57184575064838BBc87A0FC791F5E39eA2
0xb55a948763e0d386b6dEfcD8070a522216AE42b1,5056166090316272791095288,0,16071814,4733733520204748791095288,4762444536583479791095288,28711016378731000000000,,,,0xd52055A39a3d2f7505C739f981f296Ea31B50191,0x3744DA57184575064838BBc87A0FC791F5E39eA2
0xb55a948763e0d386b6dEfcD8070a522216AE42b1,5056166090316272791095288,0,16093509,4762444536583479791095288,4786579548299089791095288,24135011715610000000000,,,,0xd52055A39a3d2f7505C739f981f296Ea31B50191,0x3744DA57184575064838BBc87A0FC791F5E39eA2
0xb55a948763e0d386b6dEfcD8070a522216AE42b1,5056166090316272791095288,0,16143529,4786579548299089791095288,4807946719413284791095288,21367171114195000000000,,,,0xd52055A39a3d2f7505C739f981f296Ea31B50191,0x3744DA57184575064838BBc87A0FC791F5E39eA2
0xb55a948763e0d386b6dEfcD8070a522216AE42b1,5056166090316272791095288,0,16220606,4807946719413284791095288,4831883870941870791095288,23937151528586000000000,,,,0xd52055A39a3d2f7505C739f981f296Ea31B50191,0x3744DA57184575064838BBc87A0FC791F5E39eA2
0xb55a948763e0d386b6dEfcD8070a522216AE42b1,5056166090316272791095288,0,16248351,4831883870941870791095288,4862344696001518791095288,30460825059648000000000,,,,0xd52055A39a3d2f7505C739f981f296Ea31B50191,0x3744DA57184575064838BBc87A0FC791F5E39eA2
0xb55a948763e0d386b6dEfcD8070a522216AE42b1,5056166090316272791095288,0,16318945,4862344696001518791095288,4894009757615874791095288,31665061614356000000000,,,,0xd52055A39a3d2f7505C739f981f296Ea31B50191,0x3744DA57184575064838BBc87A0FC791F5E39eA2
0xb55a948763e0d386b6dEfcD8070a522216AE42b1,5056166090316272791095288,0,16343474,4894009757615874791095288,4921059107793099791095288,27049350177225000000000,,,,0xd52055A39a3d2f7505C739f981f296Ea31B50191,0x3744DA57184575064838BBc87A0FC791F5E39eA2
0xb55a948763e0d386b6dEfcD8070a522216AE42b1,5056166090316272791095288,0,16400780,4921059107793099791095288,4943025535827489791095288,21966428034390000000000,,,,0xd52055A39a3d2f7505C739f981f296Ea31B50191,0x3744DA57184575064838BBc87A0FC791F5E39eA2
0xb55a948763e0d386b6dEfcD8070a522216AE42b1,5056166090316272791095288,0,16443895,4943025535827489791095288,4964974026812595791095288,21948490985106000000000,,,,0xd52055A39a3d2f7505C739f981f296Ea31B50191,0x3744DA57184575064838BBc87A0FC791F5E39eA2
0xb55a948763e0d386b6dEfcD8070a522216AE42b1,5056166090316272791095288,0,16523021,4964974026812595791095288,4982792919359033791095288,17818892546438000000000,,,,0xd52055A39a3d2f7505C739f981f296Ea31B50191,0x3744DA57184575064838BBc87A0FC791F5E39eA2
0xb55a948763e0d386b6dEfcD8070a522216AE42b1,5056166090316272791095288,0,16545210,4982792919359033791095288,5000284635775855791095288,17491716416822000000000,,,,0xd52055A39a3d2f7505C739f981f296Ea31B50191,0x3744DA57184575064838BBc87A0FC791F5E39eA2
0xb55a948763e0d386b6dEfcD8070a522216AE42b1,5056166090316272791095288,0,16594161,5000284635775855791095288,5018074970698452791095288,17790334922597000000000,,,,0xd52055A39a3d2f7505C739f981f296Ea31B50191,0x3744DA57184575064838BBc87A0FC791F5E39eA2
0xb55a948763e0d386b6dEfcD8070a522216AE42b1,5056166090316272791095288,0,16644443,5018074970698452791095288,5035245270189672791095288,17170299491220000000000,,,,0xd52055A39a3d2f7505C739f981f296Ea31B50191,0x3744DA57184575064838BBc87A0FC791F5E39eA2
0xb55a948763e0d386b6dEfcD8070a522216AE42b1,5056166090316272791095288,0,16693733,5035245270189672791095288,5052199698021762791095288,16954427832090000000000,,,,0xd52055A39a3d2f7505C739f981f296Ea31B50191,0x3744DA57184575064838BBc87A0FC791F5E39eA2
0xb55a948763e0d386b6dEfcD8070a522216AE42b1,5056166090316272791095288,0,16749003,5052199698021762791095288,5056163090316272791095288,3963392294510000000000,,,,0xd52055A39a3d2f7505C739f981f296Ea31B50191,0x3744DA57184575064838BBc87A0FC791F5E39eA2
0xb55a948763e0d386b6dEfcD8070a522216AE42b1,5056166090316272791095288,0,16906253,5056163090316272791095288,5056164090316272791095288,1000000000000000000,0x0365AE3843de18065859541BB65ff66E66D98E74,0x0365AE3843de18065859541BB65ff66E66D98E74,0xb55a948763e0d386b6dEfcD8070a522216AE42b1,,
0xb55a948763e0d386b6dEfcD8070a522216AE42b1,5056166090316272791095288,0,16911819,5056164090316272791095288,5056166090316272791095288,2000000000000000000,0x413B6F4D795C8862A6B97C2F7eb01981606085D6,0x413B6F4D795C8862A6B97C2F7eb01981606085D6,0xb55a948763e0d386b6dEfcD8070a522216AE42b1,,
0xb55a948763e0d386b6dEfcD8070a522216AE42b1,5056166090316272791095288,0,17089493,5056166090316272791095288,5056171090316272791095288,5000000000000000000,0x648BFC4dB7e43e799a84d0f607aF0b4298F932DB,0x648BFC4dB7e43e799a84d0f607aF0b4298F932DB,0xb55a948763e0d386b6dEfcD8070a522216AE42b1,,
0xb55a948763e0d386b6dEfcD8070a522216AE42b1,5056166090316272791095288,0,17089497,5056171090316272791095288,5056166090316272791095288,-5000000000000000000,0x648BFC4dB7e43e799a84d0f607aF0b4298F932DB,0xb55a948763e0d386b6dEfcD8070a522216AE42b1,0xFdFC6E1BbEc01288447222fC8F1AEE55a7C72b7B,,
